Gene ID,Gene Name,Lung_FoldChange,Lung_pValue
ENSG00000129595,EPB41L4A,-0.2,0.782882311966604
ENSG00000129596,CDO1,-0.5,0.323962756476448
ENSG00000129625,REEP5,-0.3,0.30880068301011
ENSG00000129636,ITFG1,-0.2,0.686258315222808
ENSG00000129646,QRICH2,-1.4,0.0444816705707062
ENSG00000129654,FOXJ1,0.2,0.889174057250296
ENSG00000129657,SEC14L1,0.6,0.225254773149656
ENSG00000129667,RHBDF2,0.8,0.302348656433696
ENSG00000129673,AANAT,,
ENSG00000129675,ARHGEF6,-1.1,0.000308276338595772
ENSG00000129680,MAP7D3,0.5,0.105627475199378
ENSG00000129682,FGF13,-0.7,0.349197889487059
ENSG00000129691,ASH2L,-0.3,0.251221580283953
ENSG00000129696,TTI2,-0.6,0.462725598270928
ENSG00000129749,CHRNA10,-0.4,0.774605977509799
ENSG00000129757,CDKN1C,-0.5,0.374214947005787
ENSG00000129810,SGO1,1.0,0.127836039814592
ENSG00000129824,RPS4Y1,0.8,0.620391509982228
ENSG00000129910,CDH15,2.4,0.0759734339993975
ENSG00000129911,KLF16,,
ENSG00000129925,PGAP6,0.3,0.761730669489035
ENSG00000129932,DOHH,0.3,0.869432230826923
ENSG00000129933,MAU2,-0.6,0.133818631626373
ENSG00000129946,SHC2,-0.3,0.780862138936829
ENSG00000129951,PLPPR3,,
ENSG00000129968,ABHD17A,-0.7,0.294225380237249
ENSG00000129988,LBP,4.1,0.00044357467030929
ENSG00000129990,SYT5,,
ENSG00000129993,CBFA2T3,-1.2,0.0127177214035825
ENSG00000130005,GAMT,-0.2,0.929235896794664
ENSG00000130021,PUDP,-0.2,0.773218079726281
ENSG00000130023,ERMARD,-0.2,0.851250337323096
ENSG00000130024,PHF10,-0.3,0.221971393194394
ENSG00000130032,PRRG3,-0.9,0.396704283641952
ENSG00000130035,GALNT8,0.4,0.840143285476833
ENSG00000130037,KCNA5,-2.9,0.0016625334002671
ENSG00000130038,CRACR2A,-0.2,0.824993387648632
ENSG00000130045,NXNL2,-1.0,0.508822915752662
ENSG00000130052,STARD8,-0.7,0.39124804831334
ENSG00000130054,FAM155B,-0.4,0.854092251232166
ENSG00000130055,GDPD2,,
ENSG00000130066,SAT1,1.1,0.0027369846805221
ENSG00000130119,GNL3L,0.7,0.115472476981367
ENSG00000130147,SH3BP4,0.6,0.179199563975325
ENSG00000130150,MOSPD2,0.2,0.496404266277727
ENSG00000130158,DOCK6,-1.3,0.0119465883091911
ENSG00000130159,ECSIT,-0.9,0.16357643046656
ENSG00000130164,LDLR,-0.6,0.197823785062407
ENSG00000130165,ELOF1,0.8,0.374737828639415
ENSG00000130167,TSPAN16,-0.2,0.935404678332605
ENSG00000130173,ANGPTL8,-1.1,0.45799121001847
ENSG00000130175,PRKCSH,1.0,0.0367423554605391
ENSG00000130176,CNN1,0.4,0.730839780458419
ENSG00000130177,CDC16,0.2,0.504984203081678
ENSG00000130193,THEM6,0.1,0.960346889709619
ENSG00000130202,NECTIN2,-0.3,0.731331897487199
ENSG00000130203,APOE,1.4,0.0060986401901379
ENSG00000130204,TOMM40,1.5,0.0465675365103783
ENSG00000130208,APOC1,-0.4,0.649306133474822
ENSG00000130222,GADD45G,-1.1,0.20417336630655
ENSG00000130224,LRCH2,-0.3,0.749884938206106
ENSG00000130226,DPP6,-3.4,4.83172689781801e-05
ENSG00000130227,XPO7,0.4,0.147808994458172
ENSG00000130234,ACE2,1.8,0.202235164193451
ENSG00000130244,FAM98C,-0.2,0.837113935921427
ENSG00000130254,SAFB2,-0.2,0.556824378192701
ENSG00000130255,RPL36,1.0,0.0068682589614371
ENSG00000130270,ATP8B3,0.8,0.512056803854292
ENSG00000130287,NCAN,,
ENSG00000130294,KIF1A,-0.2,0.938058384381755
ENSG00000130299,GTPBP3,-0.1,0.893988436197638
ENSG00000130300,PLVAP,0.9,0.149391719367716
ENSG00000130303,BST2,-0.3,0.700595896080731
ENSG00000130304,SLC27A1,-1.3,0.0226505493088868
ENSG00000130305,NSUN5,-0.2,0.782348304375782
ENSG00000130307,USHBP1,-1.5,0.0030046514360049
ENSG00000130309,COLGALT1,1.1,0.005372294109083
ENSG00000130311,DDA1,0.3,0.674883693229116
ENSG00000130312,MRPL34,1.0,0.0387077854104899
ENSG00000130313,PGLS,-0.1,0.926005596914805
ENSG00000130332,LSM7,1.0,0.148191664957196
ENSG00000130338,TULP4,0.2,0.592808834609671
ENSG00000130340,SNX9,1.0,0.0021397070636204
ENSG00000130347,RTN4IP1,-0.2,0.802441998630748
ENSG00000130348,QRSL1,0.5,0.52149783700007
ENSG00000130349,MTRES1,,
ENSG00000130363,RSPH3,-0.3,0.688635366156118
ENSG00000130368,MAS1,-0.5,0.768997996459387
ENSG00000130377,ACSBG2,-0.8,0.552621305184307
ENSG00000130382,MLLT1,,
ENSG00000130396,AFDN,-0.5,0.0495034161635894
ENSG00000130402,ACTN4,0.3,0.419789473986298
ENSG00000130413,STK33,-0.2,0.833006253139308
ENSG00000130414,NDUFA10,,
ENSG00000130429,ARPC1B,0.3,0.521514782486045
ENSG00000130449,ZSWIM6,0.3,0.282135318380587
ENSG00000130475,FCHO1,0.6,0.637946615778766
ENSG00000130477,UNC13A,-0.9,0.497064347900965
ENSG00000130479,MAP1S,0.7,0.512316830787987
ENSG00000130487,KLHDC7B,0.7,0.551319057214913
ENSG00000130508,PXDN,0.7,0.0980569192340954
ENSG00000130511,SSBP4,0.2,0.84705329656845
ENSG00000130513,GDF15,2.5,0.0012213257676608
ENSG00000130518,IQCN,-2.8,0.000257365959474275
ENSG00000130520,LSM4,0.7,0.481516142159957
ENSG00000130522,JUND,-0.8,0.0534498704675764
ENSG00000130528,HRC,0.5,0.743449508300656
ENSG00000130529,TRPM4,-0.9,0.150389756945147
ENSG00000130540,SULT4A1,,
ENSG00000130544,ZNF557,-0.8,0.0284098682370082
ENSG00000130545,CRB3,-2.4,0.0143721877087852
ENSG00000130558,OLFM1,0.4,0.621911510583895
ENSG00000130559,CAMSAP1,-0.2,0.70591396963503
ENSG00000130560,UBAC1,0.6,0.305610932922927
ENSG00000130561,SAG,0.6,0.658798913755595
ENSG00000130584,ZBTB46,-0.5,0.503629431369739
ENSG00000130589,HELZ2,-0.5,0.538845774891607
ENSG00000130590,SAMD10,0.1,0.925321795237079
ENSG00000130592,LSP1,0.5,0.654581840576187
ENSG00000130595,TNNT3,-0.1,0.961250152883152
ENSG00000130598,TNNI2,-0.6,0.683863975202016
ENSG00000130600,H19,1.3,0.0249003819585269
ENSG00000130612,CYP2G1P,-3.1,7.8259534886837e-05
ENSG00000130635,COL5A1,2.6,2.2345291753945597e-11
ENSG00000130638,ATXN10,-0.4,0.575544807990182
ENSG00000130640,TUBGCP2,0.1,0.899505636684671
ENSG00000130643,CALY,,
ENSG00000130649,CYP2E1,0.1,0.967476823468967
ENSG00000130653,PNPLA7,-1.0,0.194624563770768
ENSG00000130669,PAK4,-2.1,0.0029191833082696
ENSG00000130675,MNX1,,
ENSG00000130684,ZNF337,-1.5,0.0848767690881934
ENSG00000130695,CEP85,0.4,0.644743864436628
ENSG00000130699,TAF4,-0.1,0.746830346749762
ENSG00000130700,GATA5,-2.0,0.0787376236471126
ENSG00000130701,RBBP8NL,,
ENSG00000130702,LAMA5,-0.1,0.868053696342265
ENSG00000130703,OSBPL2,-0.2,0.668182840036117
ENSG00000130706,ADRM1,0.3,0.738462268473523
ENSG00000130707,ASS1,1.2,0.063740774737039
ENSG00000130713,EXOSC2,-0.1,0.917273148338387
ENSG00000130714,POMT1,0.4,0.549140872124969
ENSG00000130717,UCK1,-0.2,0.870399334351565
ENSG00000130720,FIBCD1,1.4,0.367760091138236
ENSG00000130723,ENSG00000130723,-0.7,0.0084697789226019
ENSG00000130724,CHMP2A,0.3,0.685591126846374
ENSG00000130725,UBE2M,0.7,0.414205305756938
ENSG00000130726,TRIM28,,
ENSG00000130731,METTL26,0.5,0.558883285493343
ENSG00000130733,YIPF2,1.2,0.0912220461267744
ENSG00000130734,ATG4D,,
ENSG00000130741,EIF2S3,0.8,0.000329429702092216
ENSG00000130748,TMEM160,0.2,0.927314976877833
ENSG00000130749,ZC3H4,-0.5,0.39398824990549
ENSG00000130751,NPAS1,,
ENSG00000130755,GMFG,0.4,0.545626947716278
ENSG00000130758,MAP3K10,,
ENSG00000130762,ARHGEF16,-2.1,0.0579902575122598
ENSG00000130764,LRRC47,-0.9,0.0568908620130474
ENSG00000130766,SESN2,1.5,0.0813089163006573
ENSG00000130768,SMPDL3B,-0.7,0.345475941710286
ENSG00000130770,ATP5IF1,-0.4,0.403039204634804
ENSG00000130772,MED18,,
ENSG00000130775,THEMIS2,0.1,0.844850217208463
ENSG00000130779,CLIP1,0.4,0.105194371081589
ENSG00000130783,CCDC62,,
ENSG00000130787,HIP1R,-0.2,0.809236586519772
ENSG00000130803,ZNF317,-0.3,0.696997898309436
ENSG00000130810,PPAN,1.1,0.409504741168771
ENSG00000130811,EIF3G,0.3,0.639676234886186
ENSG00000130812,ANGPTL6,-0.4,0.839634083393159
ENSG00000130813,SHFL,-0.2,0.859106996619022
ENSG00000130816,DNMT1,0.2,0.714733764215566
ENSG00000130818,ZNF426,-0.5,0.0929556714577001
ENSG00000130821,SLC6A8,-0.7,0.228463571414906
ENSG00000130822,PNCK,,
ENSG00000130826,DKC1,1.5,0.0038056814401657
ENSG00000130827,PLXNA3,-1.0,0.0734821022492134
ENSG00000130830,MPP1,1.5,0.0079390245920764
ENSG00000130844,ZNF331,-1.2,0.0016101392307633
ENSG00000130856,ZNF236,-0.6,0.0744803909735098
ENSG00000130881,LRP3,-1.3,0.285794524751834
ENSG00000130921,C12orf65,-0.4,0.160506577340941
ENSG00000130935,NOL11,0.5,0.136764300278149
ENSG00000130939,UBE4B,0.2,0.718052433257789
ENSG00000130940,CASZ1,-1.3,0.0223498887153913
ENSG00000130943,PKDREJ,-1.1,0.240364849877852
ENSG00000130948,HSD17B3,,
ENSG00000130956,HABP4,0.7,0.33917720979882
ENSG00000130957,FBP2,-2.4,0.0861109899433636
ENSG00000130958,SLC35D2,0.2,0.767148646915025
ENSG00000130962,PRRG1,0.2,0.772217013450306
ENSG00000130985,UBA1,0.3,0.417635423037553
ENSG00000130988,RGN,-1.3,0.0378370697113103
ENSG00000130997,POLN,0.2,0.901486909664908
ENSG00000131002,TXLNGY,0.5,0.767950813579216
ENSG00000131013,PPIL4,-0.2,0.558199052345015
ENSG00000131015,ULBP2,0.2,0.864239162009535
ENSG00000131016,AKAP12,0.4,0.334454775049002
ENSG00000131018,SYNE1,-1.3,8.46691438797224e-07
ENSG00000131023,LATS1,-0.1,0.563683582592956
ENSG00000131037,EPS8L1,-1.3,0.110039121338744
ENSG00000131042,LILRB2,-0.3,0.725580419958386
ENSG00000131043,AAR2,-0.4,0.589710604429163
ENSG00000131044,TTLL9,-0.6,0.546972245953134
ENSG00000131051,RBM39,0.5,0.174198256566379
ENSG00000131055,COX4I2,-0.7,0.528952109669488
ENSG00000131061,ZNF341,-0.9,0.352435721247285
ENSG00000131067,GGT7,-1.3,0.0766244955579883
ENSG00000131069,ACSS2,-0.3,0.667837335107912
ENSG00000131080,EDA2R,1.0,0.106681831010468
ENSG00000131089,ARHGEF9,-1.1,0.0082363970453163
ENSG00000131094,C1QL1,,
ENSG00000131095,GFAP,,
ENSG00000131096,PYY,,
ENSG00000131097,HIGD1B,-1.1,0.344773594300378
ENSG00000131100,ATP6V1E1,0.2,0.413630878164921
ENSG00000131115,ZNF227,-0.2,0.760588063751732
ENSG00000131116,ZNF428,1.5,0.0910881345067999
ENSG00000131127,ZNF141,-0.6,0.045552962185509
ENSG00000131143,COX4I1,0.8,0.0739406784686613
ENSG00000131148,EMC8,0.2,0.842863297651067
ENSG00000131149,GSE1,-0.9,0.0012476362253168
ENSG00000131153,GINS2,0.2,0.864145768950295
ENSG00000131165,CHMP1A,0.4,0.316733056958113
ENSG00000131171,SH3BGRL,0.1,0.736607897133713
ENSG00000131174,COX7B,0.7,0.0352259501426608
ENSG00000131187,F12,-0.1,0.953636112347864
ENSG00000131188,PRR7,,
ENSG00000131196,NFATC1,-1.0,0.0270125175967543
ENSG00000131203,IDO1,2.3,0.0044662851734595
ENSG00000131233,GJA9,1.1,0.44316135513033
ENSG00000131236,CAP1,0.7,0.133818631626373
ENSG00000131238,PPT1,0.1,0.863211000835707
ENSG00000131242,RAB11FIP4,-0.2,0.816208443584554
ENSG00000131263,RLIM,0.3,0.524595568703517
ENSG00000131269,ABCB7,0.3,0.440885870616642
ENSG00000131323,TRAF3,0.8,0.0540054854175579
ENSG00000131351,HAUS8,1.1,0.213647467459161
ENSG00000131355,ADGRE3,-1.7,0.0785466326849538
ENSG00000131368,MRPS25,-0.4,0.234056464193784
ENSG00000131370,SH3BP5,0.5,0.355678682179296
ENSG00000131373,HACL1,0.4,0.637790442508476
ENSG00000131374,TBC1D5,-0.3,0.321550794446472
ENSG00000131375,CAPN7,-0.2,0.464510671203197
ENSG00000131378,RFTN1,-0.9,0.0039390703164154
ENSG00000131379,C3orf20,-1.5,0.332016207731561
ENSG00000131381,RBSN,-0.2,0.631751534693623
ENSG00000131386,GALNT15,2.9,0.000185252129607416
ENSG00000131389,SLC6A6,1.0,0.0586144987065607
ENSG00000131398,KCNC3,-2.6,5.33495832282403e-05
ENSG00000131400,NAPSA,-1.4,0.0151976680209165
ENSG00000131401,NAPSB,-3.3,0.000496120859716425
ENSG00000131408,NR1H2,-0.9,0.180810098313296
ENSG00000131409,LRRC4B,-2.0,0.0836435877887168
ENSG00000131435,PDLIM4,1.1,0.223475822413979
ENSG00000131437,KIF3A,0.1,0.841800867510862
ENSG00000131446,MGAT1,0.3,0.583284127057798
ENSG00000131459,GFPT2,1.1,0.0736391929509384
ENSG00000131462,TUBG1,1.0,0.0651390827005044
ENSG00000131467,PSME3,-0.1,0.920280430906044
ENSG00000131469,RPL27,0.8,4.67681326015394e-05
ENSG00000131470,PSMC3IP,,
ENSG00000131471,AOC3,-1.4,0.0015242039276473
ENSG00000131473,ACLY,0.6,0.0289462100421798
ENSG00000131475,VPS25,-0.5,0.558834935093293
ENSG00000131477,RAMP2,-0.7,0.376630894651414
ENSG00000131480,AOC2,-0.6,0.564907038726024
ENSG00000131482,G6PC1,,
ENSG00000131495,NDUFA2,0.6,0.424880022221786
ENSG00000131503,ANKHD1,-0.4,0.56456916123124
ENSG00000131504,DIAPH1,0.2,0.526165911958182
ENSG00000131507,NDFIP1,0.5,0.338368108245069
ENSG00000131508,UBE2D2,0.1,0.747609578220446
ENSG00000131558,EXOC4,0.5,0.307282547977792
ENSG00000131584,ACAP3,-0.1,0.931716754527665
ENSG00000131591,C1orf159,0.3,0.767168667173154
ENSG00000131620,ANO1,-2.4,5.83870457620044e-08
ENSG00000131626,PPFIA1,0.6,0.11665343717049
ENSG00000131634,TMEM204,-0.7,0.227971665823114
ENSG00000131652,THOC6,0.7,0.412213146356996
ENSG00000131653,TRAF7,0.3,0.706725518624546
ENSG00000131669,NINJ1,1.1,0.158932472568479
ENSG00000131697,NPHP4,-0.1,0.949383469065948
ENSG00000131711,MAP1B,1.2,2.88145658504252e-05
ENSG00000131721,RHOXF2,-1.7,0.151999229227021
ENSG00000131724,IL13RA1,0.4,0.207407142112194
ENSG00000131725,WDR44,0.1,0.892492935897118
ENSG00000131730,CKMT2,-0.5,0.554545397583126
ENSG00000131732,ZCCHC9,0.7,0.0999560838179254
ENSG00000131746,TNS4,1.2,0.249970984253668
ENSG00000131747,TOP2A,3.5,4.2811603219232596e-11
ENSG00000131748,STARD3,-1.3,0.0064486659488865
ENSG00000131759,RARA,-0.1,0.90389775483092
ENSG00000131771,PPP1R1B,-0.4,0.727846973393319
ENSG00000131773,KHDRBS3,0.6,0.163341868545547
ENSG00000131778,CHD1L,0.7,0.174566325414988
ENSG00000131779,PEX11B,0.2,0.848434971232904
ENSG00000131781,FMO5,-1.7,0.0013956788403463
ENSG00000131788,PIAS3,0.1,0.947333403243261
ENSG00000131791,PRKAB2,,
ENSG00000131797,CLUHP3,-0.9,0.296882336653348
ENSG00000131828,PDHA1,0.6,0.0855524258496648
ENSG00000131831,RAI2,-0.3,0.765042481362873
ENSG00000131844,MCCC2,,
ENSG00000131845,ZNF304,-0.8,0.150271269235749
ENSG00000131848,ZSCAN5A,-1.5,0.0492900773015907
ENSG00000131849,ZNF132,-0.6,0.243027462375697
ENSG00000131871,SELENOS,0.6,0.277419444235073
ENSG00000131873,CHSY1,0.6,0.0923156968813583
ENSG00000131876,SNRPA1,0.9,0.0049931727370499
ENSG00000131899,LLGL1,-0.4,0.72012670145924
ENSG00000131910,NR0B2,-2.6,0.0370570605981371
ENSG00000131914,LIN28A,-2.2,0.099897289728938
ENSG00000131931,THAP1,0.4,0.561682832117609
ENSG00000131941,RHPN2,0.2,0.857870415054418
ENSG00000131943,C19orf12,0.4,0.418172576269644
ENSG00000131944,FAAP24,-1.2,0.255576676852439
ENSG00000131951,LRRC9,-2.4,0.000337195932457844
ENSG00000131966,ACTR10,0.7,0.0195822964846446
ENSG00000131969,ABHD12B,0.4,0.690731441890772
ENSG00000131979,GCH1,1.5,0.023463219293578
ENSG00000131981,LGALS3,0.6,0.171235475659626
ENSG00000131982,UBE2L2,-1.3,0.153847592753402
ENSG00000132000,PODNL1,0.5,0.701801063380285
ENSG00000132002,DNAJB1,0.5,0.388768839883509
ENSG00000132003,ZSWIM4,0.9,0.547894437881392
ENSG00000132004,FBXW9,,
ENSG00000132005,RFX1,-1.2,0.080028275622014
ENSG00000132010,ZNF20,-0.6,0.575048031886697
ENSG00000132016,BRME1,0.1,0.980745284922956
ENSG00000132017,DCAF15,0.2,0.871234967492801
ENSG00000132024,CC2D1A,-0.8,0.127222204429857
ENSG00000132026,RTBDN,,
ENSG00000132031,MATN3,-1.0,0.138859523175422
ENSG00000132109,TRIM21,-0.3,0.762282608810166
ENSG00000132122,SPATA6,-1.0,0.0052248165710434
ENSG00000132128,LRRC41,0.3,0.418633653446331
ENSG00000132141,CCT6B,-0.3,0.712866293853218
ENSG00000132153,DHX30,0.1,0.829817051612678
ENSG00000132155,RAF1,-0.7,0.209523565788209
ENSG00000132170,PPARG,0.1,0.910952302817715
ENSG00000132182,NUP210,-0.7,0.153241361841107
ENSG00000132185,FCRLA,,
ENSG00000132196,HSD17B7,1.0,0.0750511669363073
ENSG00000132199,ENOSF1,-0.8,0.0019696308025895
ENSG00000132204,LINC00470,-1.6,0.143939849040384
ENSG00000132205,EMILIN2,0.2,0.793759711512749
ENSG00000132254,ARFIP2,0.3,0.517298980861556
ENSG00000132256,TRIM5,0.6,0.115383965305927
ENSG00000132259,CNGA4,0.6,0.62673389973657
ENSG00000132274,TRIM22,0.1,0.764645473512874
ENSG00000132275,RRP8,-0.6,0.25168933683283
ENSG00000132286,TIMM10B,-0.1,0.848710719623582
ENSG00000132294,EFR3A,0.4,0.0955561100608655
ENSG00000132300,PTCD3,-0.4,0.197242483739554
ENSG00000132305,IMMT,0.3,0.410406881669459
ENSG00000132313,MRPL35,0.2,0.39758627321657
ENSG00000132321,IQCA1,0.6,0.595637390715831
ENSG00000132323,ILKAP,-0.5,0.478873499906094
ENSG00000132326,PER2,-1.2,0.049461674157872
ENSG00000132329,RAMP1,0.2,0.857259748255578
ENSG00000132330,SCLY,,
ENSG00000132334,PTPRE,0.1,0.881878128096352
ENSG00000132341,RAN,0.9,0.0104873953046543
ENSG00000132356,PRKAA1,0.4,0.206516931653303
ENSG00000132357,CARD6,-0.1,0.864848008520753
ENSG00000132359,RAP1GAP2,-1.2,0.0315566756855985
ENSG00000132361,CLUH,-0.1,0.894247689603335
ENSG00000132376,INPP5K,-1.0,0.0918742755523557
ENSG00000132382,MYBBP1A,0.3,0.623551701503368
ENSG00000132383,RPA1,0.3,0.67024061960063
ENSG00000132386,SERPINF1,1.6,5.35786197526508e-06
ENSG00000132388,UBE2G1,0.7,0.0066468405229222
ENSG00000132394,EEFSEC,-0.6,0.362975164846436
ENSG00000132405,TBC1D14,-0.1,0.844389621726627
ENSG00000132406,TMEM128,0.5,0.477457696961913
ENSG00000132423,COQ3,0.5,0.676600282180942
ENSG00000132424,PNISR,0.2,0.559852917753891
ENSG00000132429,POPDC3,1.7,0.129238905489174
ENSG00000132432,SEC61G,1.5,0.0266087564786137
ENSG00000132434,LANCL2,-0.4,0.555567607916062
ENSG00000132436,FIGNL1,0.3,0.571403499128498
ENSG00000132437,DDC,,
ENSG00000132463,GRSF1,0.2,0.555901264665493
ENSG00000132464,ENAM,-0.8,0.469212871919241
ENSG00000132465,JCHAIN,0.2,0.863115039988154
ENSG00000132466,ANKRD17,,
ENSG00000132467,UTP3,0.3,0.572094065073705
ENSG00000132470,ITGB4,-0.7,0.314262285498027
ENSG00000132471,WBP2,0.3,0.472965732227878
ENSG00000132475,H3-3B,0.3,0.341167839017112
ENSG00000132478,UNK,-0.3,0.327343654842235
ENSG00000132481,TRIM47,0.6,0.346163027955162
ENSG00000132485,ZRANB2,,
ENSG00000132507,EIF5A,0.7,0.239999676934643
ENSG00000132510,KDM6B,-0.3,0.490429964415335
ENSG00000132514,CLEC10A,,
ENSG00000132517,SLC52A1,0.8,0.597713677825366
ENSG00000132522,GPS2,-1.6,0.100478226625234
ENSG00000132530,XAF1,-0.7,0.157487881824352
ENSG00000132535,DLG4,-0.7,0.245680422084819
ENSG00000132541,RIDA,0.7,0.0213145436032375
ENSG00000132549,VPS13B,-0.2,0.462066606341895
ENSG00000132554,RGS22,-0.4,0.710215730583033
ENSG00000132561,MATN2,-0.4,0.619204213788224
ENSG00000132563,REEP2,,
ENSG00000132570,PCBD2,-0.7,0.17492814324393
ENSG00000132581,SDF2,0.1,0.790372435850987
ENSG00000132589,FLOT2,0.1,0.921683874028126
ENSG00000132591,ERAL1,,
ENSG00000132600,PRMT7,-0.4,0.409679908345456
ENSG00000132603,NIP7,1.1,0.0213686196813244
ENSG00000132604,TERF2,0.1,0.86044486268752
ENSG00000132612,VPS4A,-0.9,0.0515909053791633
ENSG00000132613,MTSS2,0.2,0.891869225639834
ENSG00000132622,HSPA12B,-0.4,0.511849151834718
ENSG00000132623,ANKEF1,-0.5,0.496476157933293
ENSG00000132635,PCED1A,-0.8,0.258901021202426
ENSG00000132639,SNAP25,0.3,0.843402784366317
ENSG00000132640,BTBD3,-0.8,0.0973309385116862
ENSG00000132646,PCNA,1.2,0.000156424864905816
ENSG00000132661,NXT1,1.1,0.0689105719382475
ENSG00000132664,POLR3F,-0.2,0.730563124997774
ENSG00000132669,RIN2,-0.1,0.890863751020427
ENSG00000132670,PTPRA,-0.1,0.842415214829231
ENSG00000132676,DAP3,1.3,2.2358881737699e-05
ENSG00000132680,KHDC4,0.5,0.208881437763882
ENSG00000132681,ATP1A4,,
ENSG00000132688,NES,-0.2,0.656785940556349
ENSG00000132692,BCAN,,
ENSG00000132694,ARHGEF11,-0.5,0.381781257743811
ENSG00000132698,RAB25,-0.3,0.781930067716675
ENSG00000132704,FCRL2,-1.2,0.256193319626505
ENSG00000132716,DCAF8,-0.3,0.314979924792433
ENSG00000132718,SYT11,0.3,0.509696384327412
ENSG00000132740,IGHMBP2,-0.5,0.496747964388412
ENSG00000132744,ACY3,,
ENSG00000132746,ALDH3B2,1.2,0.479969220055467
ENSG00000132749,TESMIN,0.2,0.905057673837654
ENSG00000132763,MMACHC,0.3,0.777040154181687
ENSG00000132768,DPH2,-0.1,0.955407647966893
ENSG00000132773,TOE1,-0.2,0.925605300247645
ENSG00000132780,NASP,,
ENSG00000132781,MUTYH,-0.9,0.266532424074704
ENSG00000132792,CTNNBL1,-0.5,0.369311098627833
ENSG00000132793,LPIN3,-3.2,2.63218526129136e-10
ENSG00000132801,ZSWIM3,-0.2,0.872919217229412
ENSG00000132819,RBM38,0.4,0.616001212023813
ENSG00000132821,VSTM2L,3.1,0.000695380033939883
ENSG00000132823,OSER1,0.4,0.451904461365204
ENSG00000132824,SERINC3,0.5,0.277194007149613
ENSG00000132825,PPP1R3D,,
ENSG00000132837,DMGDH,0.7,0.443223694533565
ENSG00000132840,BHMT2,0.3,0.650383944795843
ENSG00000132842,AP3B1,0.6,0.0240535340036955
ENSG00000132846,ZBED3,-1.0,0.0181838182034548
ENSG00000132849,PATJ,-1.3,1.69437214851955e-06
ENSG00000132854,KANK4,-1.9,0.0118664420377933
ENSG00000132855,ANGPTL3,0.7,0.276678363956259
ENSG00000132872,SYT4,,
ENSG00000132874,SLC14A2,-0.6,0.656825382145798
ENSG00000132879,FBXO44,0.6,0.592808834609671
ENSG00000132881,CPLANE2,,
ENSG00000132906,CASP9,-0.8,0.204824184326081
ENSG00000132911,NMUR2,-0.6,0.722975073274847
ENSG00000132912,DCTN4,0.2,0.274445717097754
ENSG00000132915,PDE6A,,
ENSG00000132932,ATP8A2,-1.3,0.0941229970284159
ENSG00000132938,MTUS2,-2.1,0.0634479439360188
ENSG00000132950,ZMYM5,0.5,0.142930692594065
ENSG00000132952,USPL1,,
ENSG00000132953,XPO4,-0.3,0.268842739758824
ENSG00000132958,TPTE2,-0.9,0.549090329549916
ENSG00000132963,POMP,1.3,0.000207511694962568
ENSG00000132964,CDK8,0.2,0.582260624144555
ENSG00000132965,ALOX5AP,1.3,0.0095524445906479
ENSG00000132967,HMGB1P5,0.6,0.19272553667919
ENSG00000132970,WASF3,-0.3,0.418296151824186
ENSG00000132972,RNF17,-0.2,0.945429596443498
ENSG00000132975,GPR12,,
ENSG00000133019,CHRM3,-1.5,0.000309981738042038
ENSG00000133026,MYH10,-1.5,1.34810644862584e-06
ENSG00000133027,PEMT,0.4,0.519966676283078
ENSG00000133028,SCO1,0.5,0.25312716285217
ENSG00000133030,MPRIP,-0.8,0.000664864011859531
ENSG00000133048,CHI3L1,3.4,1.26325355207185e-07
ENSG00000133056,PIK3C2B,-0.4,0.416374178845324
ENSG00000133059,DSTYK,-0.2,0.709251448331152
ENSG00000133063,CHIT1,-0.3,0.834398175646581
ENSG00000133065,SLC41A1,-0.6,0.412307316292527
ENSG00000133067,LGR6,-1.7,0.0532318831623454
ENSG00000133069,TMCC2,-2.1,0.0155521683664219
ENSG00000133083,DCLK1,2.1,3.0958772509403e-05
ENSG00000133101,CCNA1,1.8,0.0487756641650456
ENSG00000133103,COG6,,
ENSG00000133104,SPART,0.5,0.0901276229710277
ENSG00000133105,RXFP2,-1.4,0.259978469403629
