# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 2 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-ENAD-46
# Timestamp: Wed, 22-May-2024 15:40:47
Gene ID	Gene Name	'COVID-19' vs 'normal' in 'colon' .foldChange	'COVID-19' vs 'normal' in 'colon'.pValue	'COVID-19' vs 'normal' in 'lung' .foldChange	'COVID-19' vs 'normal' in 'lung'.pValue
ENSG00000150275	PCDH15	-0.1	0.888296127788371	-3.6	1.13390127363936E-10
ENSG00000150281	CTF1	0.1	0.888505307065945	-1.4	0.138276964994748
ENSG00000150316	CWC15	0.5	0.396296338991949	0.9	0.0229189608168719
ENSG00000150337	FCGR1A	-1.4	0.24184183650624	-0.1	0.964692781231747
ENSG00000150347	ARID5B	0.9	0.0282863215972953	0.3	0.439505330075211
ENSG00000150361	KLHL1	0.3	0.835529328828251		
ENSG00000150394	CDH8	-2.4	0.0182717332462105	-0.7	0.593536759584689
ENSG00000150401	DCUN1D2	-0.1	0.777220716823989	-0.2	0.782063647667124
ENSG00000150403	TMCO3	-0.1	0.779728255106654	0.3	0.731331897487199
ENSG00000150433	TMEM218	-0.5	0.499477438411046	-0.9	0.0774788706559345
ENSG00000150455	TIRAP	-1.4	0.00258768428254844	-1.1	0.022220813737827
ENSG00000150456	EEF1AKMT1	-0.1	0.964888158867559	-0.8	0.367327625926982
ENSG00000150457	LATS2	1.1	0.00109338382458427		
ENSG00000150459	SAP18	0.5	0.215174176726953	0.3	0.159541868926438
ENSG00000150471	ADGRL3	0.2	0.757896043257844	-0.8	0.076764067973049
ENSG00000150477	KIAA1328	0.4	0.613321091861324	-1.5	6.26570600315822E-4
ENSG00000150510	FAM124A	2.3	9.95005170602203E-5	0.2	0.866639309723544
ENSG00000150527	MIA2	-0.3	0.441831209241608	0.3	0.637790442508476
ENSG00000150540	HNMT	0.5	0.370242638207846	-0.5	0.191955011324726
ENSG00000150551	LYPD1	-2.6	0.00812205667444129	-0.5	0.774503622613642
ENSG00000150556	LYPD6B	-2.8	0.0011422116671009	-1.1	0.430579347146638
ENSG00000150593	PDCD4	-0.9	0.00120981179143263	-0.4	0.0523387263876675
ENSG00000150594	ADRA2A	-0.7	0.132173345908507	2.1	0.010863531828703
ENSG00000150625	GPM6A	1.2	0.0692913155070579	-3.3	5.59445939307241E-13
ENSG00000150627	WDR17	1.6	0.00730425668851618	-0.3	0.677123753000986
ENSG00000150628	SPATA4	-0.9	0.329345263801464	1.0	0.308667826110613
ENSG00000150630	VEGFC	1.5	0.0534530508198389		
ENSG00000150636	CCDC102B	0.2	0.776322719531597	0.4	0.338140144463302
ENSG00000150637	CD226	-0.9	0.112986823312203	-0.4	0.396867205571749
ENSG00000150656	CNDP1	-1.4	0.225772067529795	1.2	0.438974356643031
ENSG00000150667	FSIP1	-2.7	3.94084091467207E-4	-1.0	0.174114837106909
ENSG00000150672	DLG2	0.3	0.645653504416336	0.9	0.0738468110835362
ENSG00000150676	CCDC83	0.4	0.731393873723525	2.1	0.0415087174568744
ENSG00000150681	RGS18	-0.1	0.940237519347117	1.4	0.00323965371328182
ENSG00000150687	PRSS23	1.0	0.0354474212920171	0.6	0.111624824410807
ENSG00000150712	MTMR12	0.4	0.22190208422994	-0.4	0.26807816233117
ENSG00000150722	PPP1R1C	-0.4	0.71491981915405	-1.4	0.166278508925057
ENSG00000150750	C11orf53	-2.3	0.037705437635646		
ENSG00000150753	CCT5	-0.2	0.474971639940653	1.1	5.79802011732634E-6
ENSG00000150756	ATPSCKMT	-0.9	0.175710672159142	0.3	0.714733764215566
ENSG00000150760	DOCK1	-0.2	0.540468595032643	-0.1	0.869432230826923
ENSG00000150764	DIXDC1	0.7	0.0862248200874138	0.1	0.947491077924872
ENSG00000150768	DLAT	0.7	0.134774952004129	0.6	0.171823546393747
ENSG00000150773	PIH1D2	-0.3	0.778493612725361	0.2	0.865380763739352
ENSG00000150776	NKAPD1	0.1	0.848880556358922	0.1	0.793190574093278
ENSG00000150779	TIMM8B	-0.1	0.81144777488695	1.2	0.0772511272663573
ENSG00000150782	IL18	-0.1	0.840700672137812	-0.2	0.676200733608469
ENSG00000150783	TEX12	-0.3	0.707803016811555	-0.4	0.699661520512436
ENSG00000150787	PTS	1.5	0.0155386538786241	0.7	0.107733117857625
ENSG00000150867	PIP4K2A	0.6	0.162946328134595	0.3	0.372002131882843
ENSG00000150873	C2orf50	-0.4	0.769319382884881	-0.6	0.715164612464822
ENSG00000150893	FREM2	-1.0	0.284128239591288	-2.1	4.20611986016176E-5
ENSG00000150907	FOXO1	1.0	8.46442927159021E-5	0.3	0.457002495399688
ENSG00000150938	CRIM1	0.9	0.00334418091292624	-0.6	0.204005852054993
ENSG00000150961	SEC24D	0.4	0.261704775794583	1.4	1.90097022623394E-8
ENSG00000150967	ABCB9	-0.4	0.713750274212128	0.1	0.956920782136026
ENSG00000150977	RILPL2	0.5	0.412591857245786	0.2	0.740944486106918
ENSG00000150990	DHX37	-2.0	0.00848619722464554	-0.5	0.636183910145427
ENSG00000150991	UBC	1.1	0.00130354057279221	0.7	0.0129546735537058
ENSG00000150995	ITPR1	0.3	0.319432695539177	-0.7	0.00408263537768834
ENSG00000151005	TKTL2	-3.2	0.0080335238959919		
ENSG00000151006	PRSS53	-2.4	0.0348717134410237	-0.7	0.654922781054938
ENSG00000151012	SLC7A11	0.7	0.46752338254216	3.4	8.23374705972669E-10
ENSG00000151014	NOCT	-1.3	0.0355855937436092	0.7	0.301451627629674
ENSG00000151023	ENKUR	-1.2	0.237066074542932	0.2	0.886507848738934
ENSG00000151025	GPR158	0.5	0.652031245863371	-1.9	0.130935056179958
ENSG00000151062	CACNA2D4	-1.4	0.0456572222865657	-0.9	0.385599856396017
ENSG00000151065	DCP1B	0.1	0.80945637075752	-0.3	0.704907715109787
ENSG00000151067	CACNA1C	0.5	0.509008496065419	-0.9	0.186046466487136
ENSG00000151090	THRB	0.2	0.745474999702594	-0.7	0.0221281560880279
ENSG00000151092	NGLY1	-0.1	0.798098833713242	0.9	0.0173372565310482
ENSG00000151093	OXSM	-1.2	0.00829341351603346	-0.1	0.902443252939224
ENSG00000151116	UEVLD	0.8	0.0283406533009433	0.5	0.149376191000012
ENSG00000151117	TMEM86A	-0.3	0.740456463275713	-1.5	0.0604849538239768
ENSG00000151131	C12orf45	-0.5	0.182215303101009	0.1	0.732469182161925
ENSG00000151135	TMEM263	0.8	0.0276427775289008	0.6	0.0641908612257661
ENSG00000151136	BTBD11	-1.0	0.295417596042787	-0.1	0.951645822845281
ENSG00000151148	UBE3B	0.1	0.915343414640815	-0.3	0.633792026614595
ENSG00000151150	ANK3	0.1	0.919306585491649	-0.9	0.0248873073292623
ENSG00000151151	IPMK	0.2	0.707830931212131	0.8	0.00965508878119518
ENSG00000151164	RAD9B	0.5	0.686340978162569	-1.7	0.0430749333566028
ENSG00000151176	PLBD2	0.7	0.177855712988056	0.9	0.00243670090114083
ENSG00000151208	DLG5	-1.1	0.00772831541226729	-0.8	0.156920536097464
ENSG00000151229	SLC2A13	1.2	0.00128318490408406	0.7	0.302313611548971
ENSG00000151233	GXYLT1	0.4	0.452733922214005	0.1	0.660979384226522
ENSG00000151239	TWF1	0.7	0.00844448348676897	1.8	4.77598326366534E-10
ENSG00000151240	DIP2C	0.3	0.562981253989986	0.2	0.807247161228635
ENSG00000151247	EIF4E	0.5	0.0892269095742619	0.6	0.206199287706074
ENSG00000151276	MAGI1	-0.2	0.648521428216092	-0.5	0.106638793048058
ENSG00000151287	TEX30	0.6	0.231046567728194	0.7	0.153188771823891
ENSG00000151292	CSNK1G3	0.4	0.349721058602581	0.4	0.0397298397154546
ENSG00000151303	ENSG00000151303	0.7	0.54107072396982	-0.5	0.737090586756288
ENSG00000151304	SRFBP1	0.4	0.148988698640815	0.7	0.00739297749353398
ENSG00000151320	AKAP6	1.5	0.00894754707446716	-0.8	0.16474063713379
ENSG00000151322	NPAS3	0.7	0.2458615592433	-0.4	0.562444265407458
ENSG00000151327	FAM177A1	0.9	0.00525717949835493	0.4	0.318995242045003
ENSG00000151332	MBIP	0.4	0.455251545083048	-1.0	0.00143432070714781
ENSG00000151338	MIPOL1	0.3	0.348846888151963	0.2	0.705966652310652
ENSG00000151348	EXT2	0.1	0.77937584753457	0.2	0.666819975945839
ENSG00000151353	TMEM18	-0.3	0.625380855676781	-0.7	0.19537269991194
ENSG00000151364	KCTD14	-1.2	0.177930456475353	1.6	0.120430730093491
ENSG00000151365	THRSP	-2.8	0.0133379305931498		
ENSG00000151366	NDUFC2	-0.4	0.503798677641644	0.8	0.0199393737124067
ENSG00000151376	ME3	-1.2	0.00929826133579644	-1.0	0.138629158059933
ENSG00000151388	ADAMTS12	1.0	0.227313402519693	0.5	0.465890574169922
ENSG00000151413	NUBPL	1.0	0.0479046900669329	-0.5	0.167107866871676
ENSG00000151414	NEK7	1.0	5.37546324110566E-5	-0.4	0.0250272032825678
ENSG00000151422	FER	0.8	0.00487318310575816		
ENSG00000151445	VIPAS39	-0.2	0.738312960377866	-0.3	0.661414257955377
ENSG00000151458	ANKRD50	-0.3	0.311440653393497	-0.4	0.298385534033566
ENSG00000151461	UPF2	0.4	0.131322690143755	0.2	0.689636679587412
ENSG00000151465	CDC123			0.2	0.735270094066737
ENSG00000151466	SCLT1	0.2	0.416862318079338	0.6	9.13451691978994E-4
ENSG00000151468	CCDC3	0.2	0.812663169338979		
ENSG00000151470	C4orf33	-0.4	0.501825477906948	0.3	0.693016398975094
ENSG00000151474	FRMD4A	-0.6	0.00925471688653047	-0.7	0.305242970195021
ENSG00000151490	PTPRO	-1.4	0.0696904510699016	-0.5	0.584851371847464
ENSG00000151491	EPS8	0.3	0.331330587921895	1.2	7.34711942709511E-4
ENSG00000151498	ACAD8	-0.3	0.643404611698645	0.5	0.532579332271873
ENSG00000151500	THYN1	-0.4	0.50154404084588	0.1	0.951624224913725
ENSG00000151502	VPS26B	-0.5	0.345635392363261	-0.6	0.324091019407212
ENSG00000151503	NCAPD3	-0.4	0.124649060388236	0.1	0.953445936806195
ENSG00000151532	VTI1A			0.4	0.229101094577928
ENSG00000151552	QDPR	1.1	0.107786050340298	-0.1	0.884208727074691
ENSG00000151553	FAM160B1	1.3	9.95013837568863E-7	0.6	0.043730966415191
ENSG00000151572	ANO4	-2.1	0.0441642772858252	-1.6	0.170238693671665
ENSG00000151575	TEX9	-0.4	0.288401557751405	-0.1	0.884695400180159
ENSG00000151576	QTRT2	-0.4	0.329591807038664		
ENSG00000151611	MMAA	0.2	0.53913297530184	0.2	0.72012966766095
ENSG00000151612	ZNF827	-0.7	0.0222004721101082	-0.2	0.726537877178357
ENSG00000151617	EDNRA	0.3	0.598480246251364	-0.5	0.373060913385611
ENSG00000151623	NR3C2	-1.0	0.0181898218738266	-1.1	7.07985055989918E-4
ENSG00000151631	AKR1C6P	-1.0	0.28439584645294	-0.3	0.834553180350058
ENSG00000151632	AKR1C2	0.4	0.616832011380692	2.3	5.77469641794858E-5
ENSG00000151640	DPYSL4	-2.8	0.0282467733550518	-0.3	0.903413516684173
ENSG00000151650	VENTX	-0.8	0.519819683822409	-0.5	0.656610243117956
ENSG00000151651	ADAM8	-1.4	0.0503461920585495	0.7	0.413260814111094
ENSG00000151655	ITIH2	-0.8	0.259618664526938	-0.8	0.340585136402899
ENSG00000151657	KIN	0.6	0.0876156381811252	-0.3	0.579103927917064
ENSG00000151665	PIGF	0.3	0.538949337187828	-0.4	0.564680875404709
ENSG00000151687	ANKAR	-0.5	0.369245333587374	-0.5	0.246877660236573
ENSG00000151689	INPP1	-0.2	0.700774373124145	-0.5	0.297704206675136
ENSG00000151690	MFSD6	-0.2	0.580846382847201	-0.6	0.0218322171817088
ENSG00000151692	RNF144A	0.3	0.411558881164703	-0.4	0.489522167671622
ENSG00000151693	ASAP2	-0.5	0.219527673344692	-0.2	0.756938826352336
ENSG00000151694	ADAM17	0.2	0.358915906367595	0.4	0.174152988842892
ENSG00000151702	FLI1	0.1	0.892068613824428	0.2	0.754607077192406
ENSG00000151704	KCNJ1	-4.0	1.43289589717295E-6	-2.3	0.0167981898824422
ENSG00000151715	TMEM45B	-1.3	0.149413659899791	0.4	0.539728936762572
ENSG00000151718	WWC2	0.7	0.0993684731678701	-1.2	3.81336484064936E-9
ENSG00000151725	CENPU	-1.0	0.156736411622403	1.6	0.0218712763606369
ENSG00000151726	ACSL1	1.1	0.0371944891936102	1.9	2.15880814092326E-6
ENSG00000151729	SLC25A4	0.6	0.181423746893706	-0.7	0.0608748784900627
ENSG00000151743	AMN1	0.1	0.943268480245765	0.4	0.518995363931357
ENSG00000151746	BICD1	0.2	0.635525523851446	1.0	0.00363261462617811
ENSG00000151748	SAV1	1.4	7.28057754361996E-6	0.1	0.894961392581442
ENSG00000151773	CCDC122			0.2	0.779132343861191
ENSG00000151778	SERP2	-1.4	0.0387687052312242	-0.6	0.626413759470661
ENSG00000151779	NBAS	0.1	0.875633562423591	-0.2	0.757870012567283
ENSG00000151789	ZNF385D	1.4	0.0197763043254367	0.6	0.448929898851208
ENSG00000151790	TDO2	-0.8	0.40942832381253	4.1	5.38326558244766E-7
ENSG00000151806	GUF1	0.3	0.46132518503046	0.4	0.132803929227325
ENSG00000151812	SLC35F4	-0.2	0.852977970348893	-0.3	0.84528422979741
ENSG00000151834	GABRA2	0.7	0.440726619289079	2.8	0.0188958907753755
ENSG00000151835	SACS	0.8	0.0831944249488306	0.3	0.385615373121792
ENSG00000151838	CCDC175	-2.2	0.0144074532732119	0.6	0.670186000369326
ENSG00000151846	PABPC3	-0.1	0.784898089231909	0.3	0.454423996127169
ENSG00000151849	CENPJ	-0.4	0.342871059348187	-0.5	0.16179465802242
ENSG00000151876	FBXO4	0.1	0.935292373636421	0.1	0.907518242416237
ENSG00000151881	TMEM267	1.3	0.0170822528704403	0.6	0.255082397260215
ENSG00000151882	CCL28	-1.2	0.0763824182628609	0.4	0.605612662672681
ENSG00000151883	PARP8			-0.1	0.78901047775211
ENSG00000151892	GFRA1	0.9	0.0976444185544384	-1.5	0.00800855671052673
ENSG00000151893	CACUL1	0.4	0.00920838364567332		
ENSG00000151914	DST	-0.3	0.404465869089194	-1.1	1.89371370177126E-5
ENSG00000151917	BEND6	0.2	0.799107904560219	1.7	0.00946245018144142
ENSG00000151923	TIAL1	0.7	0.00966698151189319	0.6	0.0378735377463328
ENSG00000151929	BAG3	0.5	0.421901676860976	1.1	0.027538236996677
ENSG00000151948	GLT1D1	-0.4	0.686340978162569	0.7	0.582375031292136
ENSG00000151952	TMEM132D	-2.5	0.0513512225593	-1.2	0.447690040125698
ENSG00000151962	RBM46	-1.6	0.268377646511535		
ENSG00000151963	ZNF37CP	-3.0	0.00940854096837122	-1.7	0.262056313253035
ENSG00000151967	SCHIP1	-1.5	0.0165934394542553	-1.3	0.0639240093772031
ENSG00000152034	MCHR2	-0.3	0.861369711525477		
ENSG00000152049	KCNE4	1.0	0.234730158671592	0.8	0.135908512711056
ENSG00000152056	AP1S3	0.4	0.694286792019149	-0.4	0.406863407366871
ENSG00000152061	RABGAP1L	-0.2	0.552025677519083	-0.7	0.0291020836263836
ENSG00000152076	CCDC74B	-1.3	0.289132943675361	1.1	0.369311098627833
ENSG00000152078	TLCD4	0.3	0.561288068152897	-0.7	0.118917072780298
ENSG00000152082	MZT2B	-0.2	0.618971321892265	1.1	0.02085605231631
ENSG00000152092	ASTN1	-0.6	0.481962734154554	1.4	0.271371551073117
ENSG00000152102	FAM168B	0.3	0.549637086418693	0.3	0.607564050429798
ENSG00000152104	PTPN14	0.9	0.0360618020825046	-0.4	0.0534498704675764
ENSG00000152117	SMPD4BP	0.1	0.884906240996672	0.1	0.944090604582716
ENSG00000152127	MGAT5	-0.9	0.010283125407175	-0.2	0.564211882532667
ENSG00000152128	TMEM163	-1.5	0.00300741809184645	-0.9	0.350242956841513
ENSG00000152133	GPATCH11	0.5	0.176841278417315	-0.2	0.746467662149852
ENSG00000152137	HSPB8	0.2	0.77647698729841	0.2	0.769390162424978
ENSG00000152147	GEMIN6	0.2	0.81395440227239	1.1	0.0348260095252253
ENSG00000152154	TMEM178A	-1.1	0.161383670253402	-2.0	0.0281066359231004
ENSG00000152193	OBI1	1.1	0.0157295599594684	0.6	0.220161068187724
ENSG00000152207	CYSLTR2	-0.6	0.466039227087262	-0.3	0.772417947542047
ENSG00000152208	GRID2	1.2	0.222543186855783	-3.8	8.77638963070608E-5
ENSG00000152213	ARL11	-1.0	0.215763834367697	0.9	0.215615422212636
ENSG00000152214	RIT2	-0.7	0.653281938114763		
ENSG00000152217	SETBP1	0.5	0.0964950204498876	-0.4	0.301087171860464
ENSG00000152219	ARL14EP	0.2	0.530470734702657	0.4	0.381916545028806
ENSG00000152223	EPG5	-0.3	0.448657651761163	-0.1	0.784514451970871
ENSG00000152229	PSTPIP2	-0.3	0.625409550298975	0.9	0.0267379095688371
ENSG00000152234	ATP5F1A	-0.4	0.169201816865904	0.6	0.0483653777023837
ENSG00000152240	HAUS1	0.8	0.0126473701657922	0.6	0.169341634522761
ENSG00000152242	C18orf25	0.4	0.148604248849092	0.4	0.36439907675105
ENSG00000152253	SPC25	-1.8	0.0414879712709529	-1.3	0.212912299177085
ENSG00000152254	G6PC2	0.5	0.66409696441227	-0.4	0.850271871945937
ENSG00000152256	PDK1	0.2	0.682503763326256	1.3	0.0108745083951701
ENSG00000152266	PTH	-0.6	0.689272960187127		
ENSG00000152270	PDE3B	0.8	0.026747814419036	-0.2	0.641044145221923
ENSG00000152284	TCF7L1	-0.1	0.938400504621689	-0.8	0.0712448135693665
ENSG00000152291	TGOLN2	0.3	0.272548957985913	0.1	0.777844081031009
ENSG00000152292	SH2D6	-3.5	2.20371362878955E-4	-1.2	0.456372568831723
ENSG00000152315	KCNK13	-2.5	0.0121314946671558	1.5	0.281368172894742
ENSG00000152332	UHMK1	0.4	0.244302901935678	0.1	0.706394566117028
ENSG00000152348	ATG10	0.4	0.584645250171996	-0.2	0.656620144633472
ENSG00000152359	POC5	-0.7	0.0940458014715158	0.3	0.623302284197603
ENSG00000152377	SPOCK1	1.5	0.0154597545129281	3.0	1.14661994210725E-6
ENSG00000152380	FAM151B	0.2	0.857026071602878	1.0	0.0691520593292967
ENSG00000152382	TADA1	0.1	0.922690263542685	-0.5	0.184666494444777
ENSG00000152402	GUCY1A2	1.5	0.00833922519481106	-0.4	0.327558210571402
ENSG00000152404	CWF19L2	0.1	0.91049424938364		
ENSG00000152409	JMY	1.2	3.01365838132815E-5	0.7	0.207640784453141
ENSG00000152413	HOMER1	-0.1	0.886167573981464	-1.0	0.00485690820047205
ENSG00000152422	XRCC4	0.2	0.591598564106711	0.6	0.432627360993626
ENSG00000152430	BOLL	-2.0	0.0387281996107311	-0.5	0.608673935302885
ENSG00000152433	ZNF547	-0.9	0.190540496075962	-0.1	0.948954473999464
ENSG00000152439	ZNF773	0.1	0.935995726422354	-0.3	0.722975073274847
ENSG00000152443	ZNF776	-0.7	0.0142087148122663	-0.3	0.294118633258099
ENSG00000152454	ZNF256	0.4	0.524196639633647	-0.6	0.498655007408991
ENSG00000152455	SUV39H2			0.1	0.85337755895699
ENSG00000152457	DCLRE1C	-0.6	0.186196957183112	-0.2	0.516924552315147
ENSG00000152463	OLAH			3.7	1.08271564083372E-4
ENSG00000152464	RPP38	-0.5	0.232741792067764	1.0	0.0919120628721397
ENSG00000152465	NMT2			-0.6	0.181332262183392
ENSG00000152475	ZNF837	-3.9	1.83403811664195E-5	-2.3	0.0451406324900095
ENSG00000152484	USP12	0.8	1.29659623980657E-4		
ENSG00000152492	CCDC50	0.9	4.68200077204337E-4	-0.2	0.659218955488895
ENSG00000152495	CAMK4	0.6	0.240688313777002	-0.4	0.655871815014322
ENSG00000152503	TRIM36	-1.5	0.0123396976855517	0.7	0.289381964259737
ENSG00000152518	ZFP36L2	0.4	0.155212905518675	0.4	0.283723979084785
ENSG00000152520	PAN3	0.4	0.198071387035425	-0.2	0.494692948635305
ENSG00000152527	PLEKHH2	0.3	0.273495703045039	-1.8	3.09541929374709E-7
ENSG00000152556	PFKM	0.3	0.376940608627513	-0.3	0.734867400342078
ENSG00000152558	TMEM123	1.1	9.5479908771238E-6	0.4	0.0900589653831377
ENSG00000152578	GRIA4	0.1	0.889269862626295	-0.6	0.540553408713538
ENSG00000152580	IGSF10	-0.8	0.322747925781583	-2.0	3.81805533301946E-5
ENSG00000152582	SPEF2	0.3	0.701465241045318	-0.4	0.605975440860412
ENSG00000152583	SPARCL1	1.1	0.00785587819368255	0.5	0.103458512438884
ENSG00000152591	DSPP	0.5	0.715899948917867	1.4	0.176159568955787
ENSG00000152592	DMP1			2.6	0.0123574290488551
ENSG00000152595	MEPE	0.4	0.793860066536945	-1.0	0.462793648561561
ENSG00000152601	MBNL1	1.0	5.93793902971728E-6	0.2	0.509059138268767
ENSG00000152611	CAPSL			0.2	0.883803138927652
ENSG00000152620	NADK2	0.9	3.81736956597254E-6	0.1	0.910480238171871
ENSG00000152642	GPD1L	0.3	0.481847222668123	-0.8	0.0262334590481249
ENSG00000152661	GJA1	0.9	0.148645039584618	1.1	2.85913614953303E-4
ENSG00000152669	CCNO	-2.8	0.00637003967601445	-1.3	0.383702478621444
ENSG00000152672	CLEC4F	-3.5	3.76548641687404E-4	-3.4	1.564355475557E-4
ENSG00000152683	SLC30A6	0.2	0.625826910371716	-0.1	0.880229348106225
ENSG00000152684	PELO	0.7	0.136024476664603	0.2	0.74192592761678
ENSG00000152689	RASGRP3	-1.0	0.0370255426636696	0.4	0.519770584517104
ENSG00000152700	SAR1B	0.4	0.31365237620711		
ENSG00000152705	CATSPER3	-2.0	0.0695969228168187		
ENSG00000152749	GPR180	0.9	0.00743620748680162	0.5	0.234058656470705
ENSG00000152760	DYNLT5	-0.2	0.822080295404953	-0.7	0.475871260661451
ENSG00000152763	DNAI4	0.3	0.582568565356159	-0.6	0.539188884406081
ENSG00000152766	ANKRD22	0.2	0.892133579198476	0.5	0.67676611588721
ENSG00000152767	FARP1	1.0	0.00994825237053825	-0.3	0.391014226572605
ENSG00000152778	IFIT5	1.4	4.30931565591605E-6	-0.3	0.525277437140204
ENSG00000152779	SLC16A12	0.5	0.609106772898768	-1.4	0.0291291261883516
ENSG00000152782	PANK1	-0.5	0.492429577476429	0.2	0.74703697196107
ENSG00000152784	PRDM8	-0.2	0.810204051534858	0.4	0.73973523506741
ENSG00000152785	BMP3	-0.1	0.842090062684463	-1.5	0.0622481084409845
ENSG00000152795	HNRNPDL	0.5	0.0106575852419746	0.7	0.0064064050686985
ENSG00000152804	HHEX	0.9	0.239338996716608		
ENSG00000152818	UTRN	-0.1	0.80765748121875	-0.7	2.37454721858645E-6
ENSG00000152822	GRM1	0.1	0.969377595469358	-1.2	0.438294283195412
ENSG00000152894	PTPRK	-0.6	0.0214629834103379	0.2	0.503530524475834
ENSG00000152904	GGPS1	0.6	0.170008633171742	1.1	0.0433152045562553
ENSG00000152910	CNTNAP4	-3.1	0.00788209649951967		
ENSG00000152926	ZNF117	-0.8	0.00659566220347907	-0.7	0.0580407525781391
ENSG00000152931	PART1	0.1	0.94578691818471	-1.2	0.190319632900871
ENSG00000152932	RAB3C	2.0	2.76791270481818E-4	0.6	0.51892175069262
ENSG00000152936	LMNTD1	-3.4	2.48327834121686E-4	0.3	0.855497626954143
ENSG00000152939	MARVELD2	-0.5	0.645334390388895	-0.6	0.371660718651931
ENSG00000152942	RAD17			0.1	0.889194753760194
ENSG00000152944	MED21	1.4	1.29444193594553E-5	0.3	0.490327654925526
ENSG00000152952	PLOD2	1.5	2.32115427364468E-5	1.7	2.06193659609863E-7
ENSG00000152953	STK32B	-0.2	0.832792730889092	-0.1	0.929058659260869
ENSG00000152954	NRSN1	2.4	0.00729007410662634	-2.0	0.132373936949652
ENSG00000152969	JAKMIP1	2.1	0.104073889226135	1.0	0.561941637603779
ENSG00000152977	ZIC1	0.3	0.838358502894207	0.8	0.66203561071602
ENSG00000152990	ADGRA3	-0.2	0.646247824071736	-0.3	0.757461461172504
ENSG00000153002	CPB1	-1.7	0.14333967991618	1.9	0.175258675282168
ENSG00000153006	SREK1IP1	0.6	0.119031373867112	0.3	0.465993372333989
ENSG00000153012	LGI2	0.7	0.326323334509094	3.1	6.78229341851054E-6
ENSG00000153015	CWC27	1.0	0.0437242166071522	0.2	0.741470024849432
ENSG00000153029	MR1	-0.4	0.391872788775168	-0.6	0.0675673370490133
ENSG00000153037	SRP19	0.3	0.256519293893848	0.4	0.132373936949652
ENSG00000153044	CENPH	-0.5	0.463011847864556	0.3	0.689532787179836
ENSG00000153046	CDYL			0.1	0.883357465415814
ENSG00000153048	CARHSP1	-1.3	0.0185448046690154	-0.2	0.670147328532411
ENSG00000153064	BANK1	-0.6	0.464475089827117		
ENSG00000153066	TXNDC11	-0.6	0.0807182674746855	-0.8	0.00171661164812112
ENSG00000153071	DAB2	1.2	0.00173024951389702	0.6	0.23046676253684
ENSG00000153086	ACMSD	1.2	0.169270463258736		
ENSG00000153093	ACOXL	-0.7	0.557391076859021	-1.6	0.0766817253505643
ENSG00000153094	BCL2L11	-0.4	0.481347960489852	0.2	0.684853929121348
ENSG00000153107	ANAPC1	-0.2	0.415337039390952		
ENSG00000153113	CAST	0.4	0.0762336208282511	-0.2	0.457328986490717
ENSG00000153130	SCOC	1.2	5.21815123201536E-5	1.0	0.0325073094045397
ENSG00000153132	CLGN	0.9	0.160866990202428	0.7	0.537489714816881
ENSG00000153140	CETN3	0.2	0.779794681506939	0.7	0.273959619023959
ENSG00000153147	SMARCA5	0.1	0.667952536738985	0.1	0.891011350677228
ENSG00000153157	SYCP2L	0.6	0.560528985027693	-0.2	0.859055510254911
ENSG00000153162	BMP6	-1.6	0.0227678575740826	-0.4	0.703817489126016
ENSG00000153165	RGPD3	-1.2	0.189242407824151	-0.9	0.269011924829218
ENSG00000153179	RASSF3	1.6	4.83719148848172E-4	0.1	0.738754812215053
ENSG00000153187	HNRNPU	0.5	6.62744808280649E-4	0.2	0.676105377184783
ENSG00000153201	RANBP2	0.7	0.0669895473608432	-0.2	0.304470555176463
ENSG00000153207	AHCTF1	0.6	2.14651919120974E-4	0.6	0.00586240632952018
ENSG00000153208	MERTK	0.1	0.932310616036469	0.8	0.0468994921702871
ENSG00000153214	TMEM87B	0.1	0.749789155003358	1.4	0.001495599804337
ENSG00000153230	OR14K1	-1.3	0.314986437511663		
ENSG00000153233	PTPRR	-2.0	0.0055802611254283	-1.1	0.282922314955611
ENSG00000153234	NR4A2	-0.3	0.726233057317392	-1.3	0.0306502140562936
