Gene ID	Gene Name_x	Colon_FoldChange	Colon_pValue	Gene Name_y	Lung_FoldChange	Lung_pValue
ENSG00000134240	HMGCS2	-1.0_0.365022380627874	0.365022380627874	HMGCS2	-0.9_0.568642915616971	0.568642915616971
ENSG00000134242	PTPN22	0.2_0.869551218476033	0.869551218476033	PTPN22	NA_NA	NA
ENSG00000134243	SORT1	0.4_0.204810414788457	0.204810414788457	SORT1	-0.6_0.203163474353897	0.203163474353897
ENSG00000134245	WNT2B	0.2_0.668615728105596	0.668615728105596	WNT2B	-0.2_0.852861958839	0.852861958839
ENSG00000134247	PTGFRN	0.6_0.12126033325284	0.12126033325284	PTGFRN	1.6_0.0001198769149384	0.0001198769149384
ENSG00000134248	LAMTOR5	0.5_0.241259654866032	0.241259654866032	LAMTOR5	0.7_0.174587252774633	0.174587252774633
ENSG00000134250	NOTCH2	0.5_0.0613647303498556	0.0613647303498556	NOTCH2	-0.1_0.753092825487634	0.753092825487634
ENSG00000134253	TRIM45	-1.5_0.0350523376952915	0.0350523376952915	TRIM45	0.1_0.939769436673369	0.939769436673369
ENSG00000134255	CEPT1	0.1_0.775152174727178	0.775152174727178	CEPT1	0.1_0.860633257046485	0.860633257046485
ENSG00000134256	CD101	-2.1_0.0079526207229481	0.0079526207229481	CD101	-3.6_6.97630342433133e-08	6.97630342433133e-08
ENSG00000134258	VTCN1	NA_NA	NA	VTCN1	0.4_0.78354677451507	0.78354677451507
ENSG00000134259	NGF	-0.9_0.461339118742255	0.461339118742255	NGF	-0.2_0.901203724058627	0.901203724058627
ENSG00000134262	AP4B1	-1.8_0.0005098871723404	0.0005098871723404	AP4B1	-0.7_0.28897340351402	0.28897340351402
ENSG00000134265	NAPG	1.1_0.0017797796010546	0.0017797796010546	NAPG	0.2_0.497950509645986	0.497950509645986
ENSG00000134278	SPIRE1	0.4_0.552038305989478	0.552038305989478	SPIRE1	-0.4_0.399783202969485	0.399783202969485
ENSG00000134283	PPHLN1	0.1_0.569752399940392	0.569752399940392	PPHLN1	0.8_0.0306502140562936	0.0306502140562936
ENSG00000134285	FKBP11	-0.8_0.158789290615364	0.158789290615364	FKBP11	0.6_0.483067950669775	0.483067950669775
ENSG00000134287	ARF3	0.1_0.738423185630408	0.738423185630408	ARF3	-0.1_0.812954674477918	0.812954674477918
ENSG00000134291	TMEM106C	-0.6_0.278409167559045	0.278409167559045	TMEM106C	-0.1_0.948682809154253	0.948682809154253
ENSG00000134294	SLC38A2	0.9_0.0004596460327521	0.0004596460327521	SLC38A2	0.2_0.634727267859149	0.634727267859149
ENSG00000134297	PLEKHA8P1	-2.1_0.0021921827078424	0.0021921827078424	PLEKHA8P1	-1.0_0.164704193856987	0.164704193856987
ENSG00000134308	YWHAQ	0.8_0.000236471866989	0.000236471866989	YWHAQ	0.5_0.376350275408051	0.376350275408051
ENSG00000134313	KIDINS220	0.5_0.118061609725965	0.118061609725965	KIDINS220	-0.3_0.0373141590044677	0.0373141590044677
ENSG00000134317	GRHL1	0.2_0.860018674392982	0.860018674392982	GRHL1	0.1_0.883506955372642	0.883506955372642
ENSG00000134318	ROCK2	0.6_0.0114198102267633	0.0114198102267633	ROCK2	0.2_0.41581994632403	0.41581994632403
ENSG00000134321	RSAD2	0.7_0.38935179776008	0.38935179776008	RSAD2	-0.1_0.945231211225179	0.945231211225179
ENSG00000134323	MYCN	-1.0_0.39622162777547	0.39622162777547	MYCN	-1.1_0.474598351320201	0.474598351320201
ENSG00000134324	LPIN1	0.7_0.0629592389824397	0.0629592389824397	LPIN1	0.7_0.158313610650283	0.158313610650283
ENSG00000134326	CMPK2	-1.0_0.123395685377831	0.123395685377831	CMPK2	-0.7_0.149562964697247	0.149562964697247
ENSG00000134330	IAH1	0.3_0.568542158568546	0.568542158568546	IAH1	0.1_0.81674760871684	0.81674760871684
ENSG00000134333	LDHA	1.2_0.0060503266703842	0.0060503266703842	LDHA	1.3_0.0003818617708849	0.0003818617708849
ENSG00000134339	SAA2	-1.5_0.257753796692303	0.257753796692303	SAA2	4.2_4.67230539839499e-06	4.67230539839499e-06
ENSG00000134343	ANO3	1.0_0.30446658272432	0.30446658272432	ANO3	-1.2_0.156074367345293	0.156074367345293
ENSG00000134352	IL6ST	1.3_3.04680332701261e-08	3.04680332701261e-08	IL6ST	0.4_0.0471934071524208	0.0471934071524208
ENSG00000134363	FST	1.5_0.054704109724891	0.054704109724891	FST	-0.1_0.96224891957958	0.96224891957958
ENSG00000134369	NAV1	0.1_0.829817479220469	0.829817479220469	NAV1	0.2_0.721361533540314	0.721361533540314
ENSG00000134371	CDC73	0.8_6.36532584942677e-05	6.36532584942677e-05	CDC73	0.2_0.716804444770908	0.716804444770908
ENSG00000134375	TIMM17A	0.1_0.930504441053381	0.930504441053381	TIMM17A	1.1_0.0053103693248471	0.0053103693248471
ENSG00000134376	CRB1	0.2_0.887239265876973	0.887239265876973	CRB1	-2.5_0.0051240500945395	0.0051240500945395
ENSG00000134398	ERN2	-1.8_0.0387281996107311	0.0387281996107311	ERN2	1.3_0.359251531249632	0.359251531249632
ENSG00000134419	RPS15A	0.9_0.0035420214739212	0.0035420214739212	RPS15A	0.9_6.03833550319766e-06	6.03833550319766e-06
ENSG00000134440	NARS1	0.2_0.450797067408932	0.450797067408932	NARS1	1.1_1.73321857549544e-06	1.73321857549544e-06
ENSG00000134443	GRP	0.2_0.838669221122945	0.838669221122945	GRP	-1.4_0.241924475945213	0.241924475945213
ENSG00000134444	RELCH	-0.6_0.0387380640036539	0.0387380640036539	RELCH	-0.4_0.406947159497129	0.406947159497129
ENSG00000134452	FBH1	-0.9_0.0066400443707129	0.0066400443707129	FBH1	-0.2_0.482044119116023	0.482044119116023
ENSG00000134453	RBM17	0.1_0.655949710668118	0.655949710668118	RBM17	0.1_0.630732476247295	0.630732476247295
ENSG00000134460	IL2RA	NA_NA	NA	IL2RA	0.4_0.696436100296241	0.696436100296241
ENSG00000134461	ANKRD16	-1.4_0.0070945118658035	0.0070945118658035	ANKRD16	-1.5_0.0277290243526329	0.0277290243526329
ENSG00000134463	ECHDC3	0.9_0.258894363254912	0.258894363254912	ECHDC3	-0.5_0.399023082868817	0.399023082868817
ENSG00000134470	IL15RA	1.0_0.0313721714965806	0.0313721714965806	IL15RA	-0.1_0.895375331846574	0.895375331846574
ENSG00000134480	CCNH	0.3_0.325281359432052	0.325281359432052	CCNH	-0.2_0.723672250188159	0.723672250188159
ENSG00000134489	HRH4	-0.9_0.296029369105263	0.296029369105263	HRH4	1.8_0.0641908612257661	0.0641908612257661
ENSG00000134490	TMEM241	-0.6_0.110888755635236	0.110888755635236	TMEM241	-0.6_0.255058359675823	0.255058359675823
ENSG00000134504	KCTD1	-0.2_0.764472232085477	0.764472232085477	KCTD1	0.5_0.543077527959365	0.543077527959365
ENSG00000134508	CABLES1	-1.1_0.0580316274050676	0.0580316274050676	CABLES1	-1.1_0.0744803909735098	0.0744803909735098
ENSG00000134516	DOCK2	-0.7_0.137712260626298	0.137712260626298	DOCK2	-0.1_0.8687071867401	0.8687071867401
ENSG00000134531	EMP1	-0.2_0.735745367954722	0.735745367954722	EMP1	0.3_0.660339284659855	0.660339284659855
ENSG00000134532	SOX5	1.4_0.0030285066652329	0.0030285066652329	SOX5	-0.7_0.306532580455517	0.306532580455517
ENSG00000134533	RERG	1.2_0.0360751840376054	0.0360751840376054	RERG	0.3_0.733660149864489	0.733660149864489
ENSG00000134539	KLRD1	1.0_0.0617895737878615	0.0617895737878615	KLRD1	-0.1_0.888580934809098	0.888580934809098
ENSG00000134545	KLRC1	-0.3_0.814099878397448	0.814099878397448	KLRC1	0.5_0.6451596710596	0.6451596710596
ENSG00000134548	SPX	1.3_0.265672362497998	0.265672362497998	SPX	-2.8_3.06127590370483e-07	3.06127590370483e-07
ENSG00000134551	PRH2	-1.5_0.0603589928837547	0.0603589928837547	PRH2	0.3_0.8235566106332	0.8235566106332
ENSG00000134569	LRP4	-1.0_0.0942933524766871	0.0942933524766871	LRP4	-2.1_0.0008695496697499	0.0008695496697499
ENSG00000134571	MYBPC3	-1.6_0.252593596686237	0.252593596686237	MYBPC3	NA_NA	NA
ENSG00000134574	DDB2	NA_NA	NA	DDB2	0.2_0.79172320039792	0.79172320039792
ENSG00000134575	ACP2	-0.5_0.338595169328324	0.338595169328324	ACP2	0.6_0.500468134160376	0.500468134160376
ENSG00000134590	RTL8C	0.6_0.191334315329272	0.191334315329272	RTL8C	0.3_0.605233825293591	0.605233825293591
ENSG00000134594	RAB33A	-2.1_0.0320272249601327	0.0320272249601327	RAB33A	1.3_0.413461405719697	0.413461405719697
ENSG00000134597	RBMX2	0.6_0.159982646462849	0.159982646462849	RBMX2	0.5_0.38595669837634	0.38595669837634
ENSG00000134602	STK26	1.0_0.0570462884826132	0.0570462884826132	STK26	1.6_0.0063167398513876	0.0063167398513876
ENSG00000134627	PIWIL4	-0.9_0.213108984076893	0.213108984076893	PIWIL4	NA_NA	NA
ENSG00000134640	MTNR1B	-1.4_0.326968338134056	0.326968338134056	MTNR1B	NA_NA	NA
ENSG00000134644	PUM1	0.5_0.0180468969487876	0.0180468969487876	PUM1	0.9_0.0108745083951701	0.0108745083951701
ENSG00000134668	SPOCD1	-0.9_0.433092565748809	0.433092565748809	SPOCD1	0.5_0.670600357823537	0.670600357823537
ENSG00000134684	YARS1	NA_NA	NA	YARS1	1.1_0.0115633734315456	0.0115633734315456
ENSG00000134686	PHC2	1.3_0.0341380680482351	0.0341380680482351	PHC2	0.9_0.0965697127713286	0.0965697127713286
ENSG00000134690	CDCA8	-1.8_0.0165239881670969	0.0165239881670969	CDCA8	2.0_0.0727295843444267	0.0727295843444267
ENSG00000134697	GNL2	0.4_0.43728319362816	0.43728319362816	GNL2	0.5_0.200425297489518	0.200425297489518
ENSG00000134698	AGO4	NA_NA	NA	AGO4	-0.2_0.812041518826554	0.812041518826554
ENSG00000134709	HOOK1	-0.8_0.298918310541886	0.298918310541886	HOOK1	0.4_0.540920021503856	0.540920021503856
ENSG00000134716	CYP2J2	-1.5_0.0952500639601206	0.0952500639601206	CYP2J2	1.0_0.469643943205512	0.469643943205512
ENSG00000134717	BTF3L4	1.2_0.0020504352520338	0.0020504352520338	BTF3L4	0.3_0.55226212075861	0.55226212075861
ENSG00000134744	TUT4	0.4_0.0184404353327273	0.0184404353327273	TUT4	0.2_0.523494067510481	0.523494067510481
ENSG00000134748	PRPF38A	0.3_0.49200343673333	0.49200343673333	PRPF38A	-0.5_0.161395310861563	0.161395310861563
ENSG00000134755	DSC2	-0.8_0.210919425665124	0.210919425665124	DSC2	0.4_0.349043741225552	0.349043741225552
ENSG00000134757	DSG3	-2.9_0.0109691424758345	0.0109691424758345	DSG3	3.5_0.0057519924215168	0.0057519924215168
ENSG00000134758	RNF138	0.3_0.419582393278601	0.419582393278601	RNF138	0.3_0.569647317496074	0.569647317496074
ENSG00000134759	ELP2	0.2_0.509045442852893	0.509045442852893	ELP2	0.1_0.864239162009535	0.864239162009535
ENSG00000134760	DSG1	-0.7_0.63734978388889	0.63734978388889	DSG1	NA_NA	NA
ENSG00000134762	DSC3	1.7_0.0603216123106889	0.0603216123106889	DSC3	2.7_0.000155466940928	0.000155466940928
ENSG00000134765	DSC1	-1.9_0.0807485898653286	0.0807485898653286	DSC1	-0.9_0.541568403344948	0.541568403344948
ENSG00000134769	DTNA	0.9_0.0763666682561166	0.0763666682561166	DTNA	-0.6_0.277450549299427	0.277450549299427
ENSG00000134775	FHOD3	0.2_0.731091806709958	0.731091806709958	FHOD3	0.8_0.309330521746436	0.309330521746436
ENSG00000134779	TPGS2	-0.2_0.669313222191192	0.669313222191192	TPGS2	-0.7_0.0534780938708996	0.0534780938708996
ENSG00000134780	DAGLA	-1.2_0.28409926261153	0.28409926261153	DAGLA	-0.1_0.960794389458471	0.960794389458471
ENSG00000134802	SLC43A3	1.0_0.173919781492237	0.173919781492237	SLC43A3	0.2_0.777710634585933	0.777710634585933
ENSG00000134809	TIMM10	-0.6_0.228167980923942	0.228167980923942	TIMM10	0.5_0.659034883415781	0.659034883415781
ENSG00000134812	CBLIF	-2.3_0.018566884107087	0.018566884107087	CBLIF	0.1_0.96582613186212	0.96582613186212
ENSG00000134815	DHX34	-1.5_0.023757606995546	0.023757606995546	DHX34	0.3_0.758051585121739	0.758051585121739
ENSG00000134817	APLNR	-1.5_0.0928203610983483	0.0928203610983483	APLNR	0.1_0.966977957631517	0.966977957631517
ENSG00000134824	FADS2	0.3_0.741511024327352	0.741511024327352	FADS2	0.6_0.277353699457051	0.277353699457051
ENSG00000134825	TMEM258	0.1_0.927605401232456	0.927605401232456	TMEM258	0.4_0.54679387971058	0.54679387971058
ENSG00000134827	TCN1	-2.4_0.0069570330508912	0.0069570330508912	TCN1	3.5_0.0001212813294156	0.0001212813294156
ENSG00000134830	C5AR2	0.2_0.825733974112837	0.825733974112837	C5AR2	-0.7_0.38442244010792	0.38442244010792
ENSG00000134851	TMEM165	0.5_0.110433931025312	0.110433931025312	TMEM165	NA_NA	NA
ENSG00000134852	CLOCK	0.3_0.186695898289638	0.186695898289638	CLOCK	NA_NA	NA
ENSG00000134853	PDGFRA	1.1_0.0201000199012716	0.0201000199012716	PDGFRA	1.1_0.0010942576033462	0.0010942576033462
ENSG00000134864	GGACT	-0.5_0.505057511741611	0.505057511741611	GGACT	-0.9_0.298377132634489	0.298377132634489
ENSG00000134871	COL4A2	0.5_0.321064046914056	0.321064046914056	COL4A2	0.5_0.198299923008234	0.198299923008234
ENSG00000134873	CLDN10	-0.6_0.696383801525437	0.696383801525437	CLDN10	1.8_0.133807904638747	0.133807904638747
ENSG00000134874	DZIP1	0.4_0.353843868656816	0.353843868656816	DZIP1	0.1_0.777755106627345	0.777755106627345
ENSG00000134882	UBAC2	-0.8_0.0916453108149246	0.0916453108149246	UBAC2	0.2_0.798014005873462	0.798014005873462
ENSG00000134884	ARGLU1	0.5_0.0892512250462202	0.0892512250462202	ARGLU1	0.1_0.890582852758719	0.890582852758719
ENSG00000134897	BIVM	0.3_0.291896853708382	0.291896853708382	BIVM	-0.3_0.574548051872851	0.574548051872851
ENSG00000134899	ERCC5	-0.7_0.379223546848662	0.379223546848662	ERCC5	-0.3_0.778232301672123	0.778232301672123
ENSG00000134900	TPP2	NA_NA	NA	TPP2	0.2_0.441991387698618	0.441991387698618
ENSG00000134901	POGLUT2	0.8_0.436738460621333	0.436738460621333	POGLUT2	1.4_0.0162241283036137	0.0162241283036137
ENSG00000134905	CARS2	-0.9_0.0473293815982011	0.0473293815982011	CARS2	0.3_0.688041049213341	0.688041049213341
ENSG00000134909	ARHGAP32	-0.4_0.511946532851855	0.511946532851855	ARHGAP32	-0.4_0.341540584337119	0.341540584337119
ENSG00000134910	STT3A	0.1_0.745000935335199	0.745000935335199	STT3A	0.3_0.37712000833344	0.37712000833344
ENSG00000134917	ADAMTS8	0.2_0.854400116647904	0.854400116647904	ADAMTS8	-1.8_0.0140007495171996	0.0140007495171996
ENSG00000134940	ACRV1	-1.6_0.167533020469496	0.167533020469496	ACRV1	0.1_0.965825212457209	0.965825212457209
ENSG00000134954	ETS1	0.7_0.0060750731084944	0.0060750731084944	ETS1	0.5_0.172950796867592	0.172950796867592
ENSG00000134955	SLC37A2	-1.3_0.0728357175419458	0.0728357175419458	SLC37A2	-0.5_0.547579726382554	0.547579726382554
ENSG00000134962	KLB	NA_NA	NA	KLB	-0.7_0.417209636739371	0.417209636739371
ENSG00000134970	TMED7	1.0_0.0004424788446633	0.0004424788446633	TMED7	1.1_0.0141380868697691	0.0141380868697691
ENSG00000134982	APC	0.2_0.514103037847543	0.514103037847543	APC	-0.5_0.0335426967680787	0.0335426967680787
ENSG00000134986	NREP	-0.5_0.343316295489984	0.343316295489984	NREP	0.3_0.674784760885099	0.674784760885099
ENSG00000134987	WDR36	0.8_0.0111707376190251	0.0111707376190251	WDR36	0.5_0.257413865513364	0.257413865513364
ENSG00000134996	OSTF1	0.8_0.14418582534429	0.14418582534429	OSTF1	0.6_0.154834354608728	0.154834354608728
ENSG00000135002	RFK	0.3_0.552401798642892	0.552401798642892	RFK	1.0_6.97964789351741e-06	6.97964789351741e-06
ENSG00000135018	UBQLN1	0.5_0.0017229128252866	0.0017229128252866	UBQLN1	0.7_4.34565676808992e-08	4.34565676808992e-08
ENSG00000135040	NAA35	0.2_0.676412879108489	0.676412879108489	NAA35	0.4_0.455416305385287	0.455416305385287
ENSG00000135045	C9orf40	0.4_0.64069850212123	0.64069850212123	C9orf40	0.4_0.710215730583033	0.710215730583033
ENSG00000135046	ANXA1	0.6_0.168222286473811	0.168222286473811	ANXA1	-0.5_0.0785870856005227	0.0785870856005227
ENSG00000135047	CTSL	1.3_3.52581537751017e-05	3.52581537751017e-05	CTSL	1.8_0.0004067506392846	0.0004067506392846
ENSG00000135048	CEMIP2	0.1_0.86718227920854	0.86718227920854	CEMIP2	0.2_0.594286863926579	0.594286863926579
ENSG00000135049	AGTPBP1	0.7_0.008360770556314	0.008360770556314	AGTPBP1	NA_NA	NA
ENSG00000135052	GOLM1	-0.9_0.0895250734657046	0.0895250734657046	GOLM1	0.4_0.116125937834657	0.116125937834657
ENSG00000135063	FAM189A2	0.3_0.757791553048358	0.757791553048358	FAM189A2	-3.4_9.72676803074028e-11	9.72676803074028e-11
ENSG00000135069	PSAT1	0.4_0.606497904017956	0.606497904017956	PSAT1	3.8_1.60968659415541e-06	1.60968659415541e-06
ENSG00000135070	ISCA1	0.9_0.0044622340037	0.0044622340037	ISCA1	0.2_0.79243157828114	0.79243157828114
ENSG00000135074	ADAM19	NA_NA	NA	ADAM19	-0.2_0.84351450905415	0.84351450905415
ENSG00000135077	HAVCR2	-0.4_0.588315930714516	0.588315930714516	HAVCR2	0.5_0.428441667608655	0.428441667608655
ENSG00000135083	CCNJL	-1.5_0.0247373510373622	0.0247373510373622	CCNJL	-1.4_0.0399700430861075	0.0399700430861075
ENSG00000135090	TAOK3	-0.2_0.63356233855576	0.63356233855576	TAOK3	0.1_0.699074575613573	0.699074575613573
ENSG00000135093	USP30	-0.5_0.144581460425532	0.144581460425532	USP30	-0.5_0.130604917409339	0.130604917409339
ENSG00000135094	SDS	-0.7_0.452692932266495	0.452692932266495	SDS	-1.2_0.292689737588264	0.292689737588264
ENSG00000135097	MSI1	-1.7_0.0420407595289601	0.0420407595289601	MSI1	0.6_0.696436100296241	0.696436100296241
ENSG00000135100	HNF1A	-0.8_0.452811739905953	0.452811739905953	HNF1A	NA_NA	NA
ENSG00000135108	FBXO21	0.6_0.0332096311593326	0.0332096311593326	FBXO21	-0.7_0.0996737418202865	0.0996737418202865
ENSG00000135111	TBX3	0.6_0.313893632614049	0.313893632614049	TBX3	-0.1_0.92594499477242	0.92594499477242
ENSG00000135114	OASL	-2.4_0.009445545696414	0.009445545696414	OASL	-0.5_0.671789244122052	0.671789244122052
ENSG00000135116	HRK	-0.3_0.818414812233113	0.818414812233113	HRK	-1.3_0.253620257159354	0.253620257159354
ENSG00000135119	RNFT2	-1.3_0.0328320163615844	0.0328320163615844	RNFT2	1.0_0.263553581334755	0.263553581334755
ENSG00000135124	P2RX4	-0.6_0.292792441676896	0.292792441676896	P2RX4	0.4_0.558984092594829	0.558984092594829
ENSG00000135127	BICDL1	-1.0_0.164252298291354	0.164252298291354	BICDL1	-0.6_0.338132306576414	0.338132306576414
ENSG00000135144	DTX1	-4.2_1.90845175854611e-09	1.90845175854611e-09	DTX1	-1.3_0.301423324948375	0.301423324948375
ENSG00000135148	TRAFD1	0.3_0.540308370968561	0.540308370968561	TRAFD1	-0.1_0.898305770091184	0.898305770091184
ENSG00000135164	DMTF1	0.2_0.363230664848763	0.363230664848763	DMTF1	-0.2_0.418526776365006	0.418526776365006
ENSG00000135185	TMEM243	-0.3_0.564598163185504	0.564598163185504	TMEM243	-0.8_0.116809989685441	0.116809989685441
ENSG00000135205	CCDC146	-0.1_0.846388621471473	0.846388621471473	CCDC146	0.9_0.147124635336411	0.147124635336411
ENSG00000135211	TMEM60	0.2_0.555938896926456	0.555938896926456	TMEM60	-0.4_0.605344114159266	0.605344114159266
ENSG00000135218	CD36	0.7_0.322506857417568	0.322506857417568	CD36	-0.3_0.716054987340965	0.716054987340965
ENSG00000135220	UGT2A3	0.1_0.967162617445566	0.967162617445566	UGT2A3	NA_NA	NA
ENSG00000135241	PNPLA8	1.4_7.38076596961125e-07	7.38076596961125e-07	PNPLA8	0.9_0.0004105088387031	0.0004105088387031
ENSG00000135245	HILPDA	2.8_0.0005592104031052	0.0005592104031052	HILPDA	0.8_0.476310898220749	0.476310898220749
ENSG00000135248	FAM71F1	1.4_0.341321074612643	0.341321074612643	FAM71F1	NA_NA	NA
ENSG00000135249	RINT1	-0.4_0.125642616544758	0.125642616544758	RINT1	0.5_0.212963921086614	0.212963921086614
ENSG00000135250	SRPK2	0.5_0.187094433762438	0.187094433762438	SRPK2	NA_NA	NA
ENSG00000135253	KCP	-2.6_0.0083428438330967	0.0083428438330967	KCP	-0.4_0.802355869262837	0.802355869262837
ENSG00000135269	TES	1.2_0.0029200978947622	0.0029200978947622	TES	-0.4_0.159443560916683	0.159443560916683
ENSG00000135272	MDFIC	1.3_9.58945113223429e-05	9.58945113223429e-05	MDFIC	0.6_0.117811156108762	0.117811156108762
ENSG00000135297	MTO1	0.3_0.556299861167764	0.556299861167764	MTO1	-0.4_0.192768635174737	0.192768635174737
ENSG00000135298	ADGRB3	-0.6_0.408195377917714	0.408195377917714	ADGRB3	-1.1_0.0014712123169291	0.0014712123169291
ENSG00000135299	ANKRD6	0.8_0.130285874253188	0.130285874253188	ANKRD6	-1.0_0.0004129960877597	0.0004129960877597
ENSG00000135312	HTR1B	-0.9_0.561336722535576	0.561336722535576	HTR1B	-3.2_0.005099874587716	0.005099874587716
ENSG00000135314	KHDC1	-0.9_0.243017669069428	0.243017669069428	KHDC1	-1.3_0.140360900135479	0.140360900135479
ENSG00000135315	CEP162	0.4_0.32353816958994	0.32353816958994	CEP162	-0.1_0.812041518826554	0.812041518826554
ENSG00000135316	SYNCRIP	0.7_0.0055440985204837	0.0055440985204837	SYNCRIP	0.2_0.609520055472411	0.609520055472411
ENSG00000135317	SNX14	-0.1_0.751070468645534	0.751070468645534	SNX14	0.3_0.208933085728646	0.208933085728646
ENSG00000135318	NT5E	1.3_0.0612649710011899	0.0612649710011899	NT5E	0.6_0.289380383498993	0.289380383498993
ENSG00000135324	MRAP2	-2.2_0.0129145590451742	0.0129145590451742	MRAP2	-0.5_0.75082126964306	0.75082126964306
ENSG00000135333	EPHA7	0.9_0.174568832707507	0.174568832707507	EPHA7	0.6_0.646620605266556	0.646620605266556
ENSG00000135334	AKIRIN2	0.1_0.758576442354862	0.758576442354862	AKIRIN2	0.1_0.920802992498264	0.920802992498264
ENSG00000135336	ORC3	0.1_0.711010391843273	0.711010391843273	ORC3	0.3_0.415056694791907	0.415056694791907
ENSG00000135338	LCA5	0.7_0.0884643838270006	0.0884643838270006	LCA5	0.1_0.940161256207141	0.940161256207141
ENSG00000135341	MAP3K7	0.7_0.0645402494729841	0.0645402494729841	MAP3K7	0.4_0.372915982267226	0.372915982267226
ENSG00000135362	PRR5L	-1.4_0.0607796776491097	0.0607796776491097	PRR5L	-1.5_0.0028018125239903	0.0028018125239903
ENSG00000135363	LMO2	1.0_0.0805868984220123	0.0805868984220123	LMO2	NA_NA	NA
ENSG00000135365	PHF21A	0.9_0.0262901642592982	0.0262901642592982	PHF21A	0.1_0.870596255216733	0.870596255216733
ENSG00000135372	NAT10	0.2_0.734170308848653	0.734170308848653	NAT10	0.2_0.643911484632626	0.643911484632626
ENSG00000135373	EHF	-1.3_0.156247349619335	0.156247349619335	EHF	0.6_0.29709537827299	0.29709537827299
ENSG00000135374	ELF5	-0.9_0.555901794238804	0.555901794238804	ELF5	-0.8_0.500446567455537	0.500446567455537
